experiment,dataset,seed,model,method,pi_train,pi_test,c10,c01,tp,fp,tn,fn,tpr,fpr,tnr,fnr,precision,recall,f1,accuracy,risk,roc_auc,pr_auc,brier,logloss,threshold,neff,notes
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.1,1.0,1.0,1356,705,17295,644,0.678,0.03916666666666667,0.9608333333333333,0.32199999999999995,0.6579330422125182,0.678,0.6678158089140606,0.93255,0.06745,0.9420426111111111,0.7360901000393836,0.04631680845509106,0.16007510668338878,-0.7811355313612135,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.1,10.0,1.0,571,54,17946,1429,0.2855,0.003,0.997,0.7145,0.9136,0.2855,0.43504761904761907,0.92585,0.09845,0.9420426111111111,0.7360901000393836,0.051140069522030825,0.17508257410984948,2.302585092994046,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.1,10.0,1.0,349,15,17985,1651,0.1745,0.0008333333333333334,0.9991666666666666,0.8255,0.9587912087912088,0.1745,0.2952622673434856,0.9167,0.09005,0.9420426111111111,0.7360901000393836,0.04631680845509106,0.16007510668338878,2.302585092994046,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.1,10.0,1.0,241,6,17994,1759,0.1205,0.0003333333333333333,0.9996666666666667,0.8795,0.9757085020242915,0.1205,0.21450823319982198,0.91175,0.09095,0.9420426111111111,0.7360901000393836,0.04631680845509106,0.16007510668338878,2.8642263890359656,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.1,1.0,10.0,1871,4103,13897,129,0.9355,0.22794444444444445,0.7720555555555556,0.0645,0.3131904921325745,0.9355,0.4692751442187108,0.7884,0.26965,0.9420426111111111,0.7360901000393836,0.051140069522030825,0.17508257410984948,-2.3025850929940455,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.1,1.0,10.0,1739,2483,15517,261,0.8695,0.13794444444444445,0.8620555555555556,0.13049999999999995,0.41189009947891997,0.8695,0.5589842494374799,0.8628,0.25465,0.9420426111111111,0.7360901000393836,0.04631680845509106,0.16007510668338878,-2.3025850929940455,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.1,1.0,10.0,1909,5183,12817,91,0.9545,0.28794444444444445,0.7120555555555556,0.045499999999999985,0.2691765369430344,0.9545,0.41992960844698635,0.7363,0.30465,0.9420426111111111,0.7360901000393836,0.04631680845509106,0.16007510668338878,-3.5307431486541794,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.1,1.0,1.0,1379,755,17245,621,0.6895,0.041944444444444444,0.9580555555555555,0.3105,0.6462043111527648,0.6895,0.6671504596032898,0.9312,0.0688,0.9407101388888888,0.7328265936692343,0.051643334329128265,0.17582922102886728,0.0,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.1,1.0,1.0,1111,354,17646,889,0.5555,0.019666666666666666,0.9803333333333333,0.4445,0.7583617747440273,0.5555,0.6412698412698413,0.93785,0.06215,0.9407101388888888,0.7328265936692344,0.046689294465086316,0.1617662040451185,0.0,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.1,1.0,1.0,1119,362,17638,881,0.5595,0.02011111111111111,0.9798888888888889,0.4405,0.7555705604321404,0.5595,0.642918701522551,0.93785,0.06215,0.9407101388888888,0.7328265936692344,0.046689294465086316,0.1617662040451185,-0.02050372352528862,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.1,10.0,1.0,547,47,17953,1453,0.2735,0.002611111111111111,0.9973888888888889,0.7264999999999999,0.9208754208754208,0.2735,0.4217424826522745,0.925,0.09615,0.9407101388888888,0.7328265936692343,0.051643334329128265,0.17582922102886728,2.302585092994046,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.1,10.0,1.0,305,10,17990,1695,0.1525,0.0005555555555555556,0.9994444444444445,0.8475,0.9682539682539683,0.1525,0.2634989200863931,0.91475,0.08975,0.9407101388888888,0.7328265936692344,0.046689294465086316,0.1617662040451185,2.302585092994046,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.1,10.0,1.0,233,5,17995,1767,0.1165,0.0002777777777777778,0.9997222222222222,0.8835,0.9789915966386554,0.1165,0.20822162645218945,0.9114,0.09085,0.9407101388888888,0.7328265936692344,0.046689294465086316,0.1617662040451185,2.537199294663188,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.1,1.0,10.0,1840,3862,14138,160,0.92,0.21455555555555555,0.7854444444444444,0.07999999999999996,0.3226937916520519,0.92,0.4777979745520644,0.7989,0.2731,0.9407101388888888,0.7328265936692343,0.051643334329128265,0.17582922102886728,-2.3025850929940455,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.1,1.0,10.0,1721,2384,15616,279,0.8605,0.13244444444444445,0.8675555555555555,0.13949999999999996,0.4192448233861145,0.8605,0.5638001638001638,0.86685,0.2587,0.9407101388888888,0.7328265936692344,0.046689294465086316,0.1617662040451185,-2.3025850929940455,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.1,1.0,10.0,1596,1502,16498,404,0.798,0.08344444444444445,0.9165555555555556,0.20199999999999996,0.5151710781149128,0.798,0.6261278932914869,0.9047,0.2771,0.9407101388888888,0.7328265936692344,0.046689294465086316,0.1617662040451185,-1.6413051723473102,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.05,1.0,1.0,685,777,18223,315,0.685,0.04089473684210526,0.9591052631578947,0.31499999999999995,0.4685362517099863,0.685,0.5564581640942323,0.9454,0.0546,0.9423047368421054,0.6185992259948568,0.04191650560860468,0.1469078427218677,0.0,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.05,1.0,1.0,415,158,18842,585,0.415,0.00831578947368421,0.9916842105263158,0.585,0.7242582897033158,0.415,0.5276541640178004,0.96285,0.03715,0.9423047368421054,0.6185992259948568,0.02868539582853066,0.10440119281154761,0.0,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.05,1.0,1.0,458,197,18803,542,0.458,0.010368421052631579,0.9896315789473684,0.542,0.6992366412213741,0.458,0.5534743202416919,0.96305,0.03695,0.9423047368421054,0.6185992259948568,0.02868539582853066,0.10440119281154761,-0.2202897234967287,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.05,10.0,1.0,286,59,18941,714,0.286,0.003105263157894737,0.9968947368421053,0.714,0.8289855072463768,0.286,0.42527881040892196,0.96135,0.0652,0.9423047368421054,0.6185992259948568,0.04191650560860468,0.1469078427218677,2.302585092994046,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.05,10.0,1.0,102,2,18998,898,0.102,0.00010526315789473685,0.9998947368421053,0.898,0.9807692307692307,0.102,0.18478260869565216,0.955,0.0459,0.9423047368421054,0.6185992259948568,0.02868539582853066,0.10440119281154761,2.302585092994046,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.05,10.0,1.0,11,0,19000,989,0.011,0.0,1.0,0.989,1.0,0.011,0.021760633036597428,0.95055,0.04945,0.9423047368421054,0.6185992259948568,0.02868539582853066,0.10440119281154761,4.633792275562266,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.05,1.0,10.0,934,4344,14656,66,0.934,0.2286315789473684,0.7713684210526316,0.06599999999999995,0.17696097006441833,0.934,0.2975469894870978,0.7795,0.2502,0.9423047368421054,0.6185992259948568,0.04191650560860468,0.1469078427218677,-2.3025850929940455,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.05,1.0,10.0,793,1500,17500,207,0.793,0.07894736842105263,0.9210526315789473,0.20699999999999996,0.3458351504579154,0.793,0.4816276951108412,0.91465,0.1785,0.9423047368421054,0.6185992259948568,0.02868539582853066,0.10440119281154761,-2.3025850929940455,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.05,1.0,10.0,679,733,18267,321,0.679,0.03857894736842105,0.961421052631579,0.32099999999999995,0.48087818696883855,0.679,0.5630182421227198,0.9473,0.19715,0.9423047368421054,0.6185992259948568,0.02868539582853066,0.10440119281154761,-1.5014271060919202,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.05,1.0,1.0,695,801,18199,305,0.695,0.0421578947368421,0.9578421052631579,0.30500000000000005,0.464572192513369,0.695,0.5568910256410257,0.9447,0.0553,0.9415775789473684,0.6176657475272369,0.04216316342353821,0.146337086538035,0.0,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.05,1.0,1.0,424,156,18844,576,0.424,0.008210526315789474,0.9917894736842106,0.5760000000000001,0.7310344827586207,0.424,0.5367088607594936,0.9634,0.0366,0.9415775789473684,0.617665747527237,0.028733548728485197,0.104998313881567,0.0,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.05,1.0,1.0,429,163,18837,571,0.429,0.008578947368421052,0.991421052631579,0.571,0.7246621621621622,0.429,0.5389447236180904,0.9633,0.0367,0.9415775789473684,0.617665747527237,0.028733548728485197,0.104998313881567,-0.02629213429716004,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.05,10.0,1.0,277,53,18947,723,0.277,0.002789473684210526,0.9972105263157894,0.723,0.8393939393939394,0.277,0.41654135338345866,0.9612,0.06265,0.9415775789473684,0.6176657475272369,0.04216316342353821,0.146337086538035,2.302585092994046,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.05,10.0,1.0,76,0,19000,924,0.076,0.0,1.0,0.924,1.0,0.076,0.1412639405204461,0.9538,0.0462,0.9415775789473684,0.617665747527237,0.028733548728485197,0.104998313881567,2.302585092994046,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.05,10.0,1.0,17,0,19000,983,0.017,0.0,1.0,0.983,1.0,0.017,0.03343166175024582,0.95085,0.04915,0.9415775789473684,0.617665747527237,0.028733548728485197,0.104998313881567,3.294357727992269,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.05,1.0,10.0,919,4075,14925,81,0.919,0.21447368421052632,0.7855263157894737,0.08099999999999996,0.18402082498998798,0.919,0.30663997330663995,0.7922,0.24425,0.9415775789473684,0.6176657475272369,0.04216316342353821,0.146337086538035,-2.3025850929940455,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.05,1.0,10.0,780,1482,17518,220,0.78,0.078,0.922,0.21999999999999997,0.3448275862068966,0.78,0.47823421213979156,0.9149,0.1841,0.9415775789473684,0.617665747527237,0.028733548728485197,0.104998313881567,-2.3025850929940455,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.05,1.0,10.0,662,662,18338,338,0.662,0.034842105263157896,0.9651578947368421,0.33799999999999997,0.5,0.662,0.5697074010327022,0.95,0.2021,0.9415775789473684,0.617665747527237,0.028733548728485197,0.104998313881567,-1.3333474288108624,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.01,1.0,1.0,137,799,19001,63,0.685,0.04035353535353536,0.9596464646464646,0.31499999999999995,0.14636752136752137,0.685,0.24119718309859156,0.9569,0.0431,0.9470234848484848,0.36913219402580044,0.033872624906145024,0.12276957735038341,0.0,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.01,1.0,1.0,28,14,19786,172,0.14,0.0007070707070707071,0.9992929292929293,0.86,0.6666666666666666,0.14,0.23140495867768596,0.9907,0.0093,0.9470234848484848,0.36913219402580044,0.007708266884867092,0.033003117642039316,0.0,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.01,1.0,1.0,27,9,19791,173,0.135,0.00045454545454545455,0.9995454545454545,0.865,0.75,0.135,0.2288135593220339,0.9909,0.0091,0.9470234848484848,0.36913219402580044,0.007708266884867092,0.033003117642039316,0.23250550818680127,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.01,10.0,1.0,61,59,19741,139,0.305,0.00297979797979798,0.997020202020202,0.6950000000000001,0.5083333333333333,0.305,0.38125,0.9901,0.03645,0.9470234848484848,0.36913219402580044,0.033872624906145024,0.12276957735038341,2.302585092994046,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.01,10.0,1.0,6,0,19800,194,0.03,0.0,1.0,0.97,1.0,0.03,0.05825242718446602,0.9903,0.0097,0.9470234848484848,0.36913219402580044,0.007708266884867092,0.033003117642039316,2.302585092994046,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.01,10.0,1.0,27,9,19791,173,0.135,0.00045454545454545455,0.9995454545454545,0.865,0.75,0.135,0.2288135593220339,0.9909,0.01315,0.9470234848484848,0.36913219402580044,0.007708266884867092,0.033003117642039316,0.23250550818680127,,tuned_on_400_samples
exp1,synthetic,3,LogisticRegression,nocorr,0.2,0.01,1.0,10.0,191,4522,15278,9,0.955,0.22838383838383838,0.7716161616161616,0.04500000000000004,0.04052620411627413,0.955,0.07775290046814573,0.77345,0.2306,0.9470234848484848,0.36913219402580044,0.033872624906145024,0.12276957735038341,-2.3025850929940455,,fixed_threshold
exp1,synthetic,3,LogisticRegression,offset,0.2,0.01,1.0,10.0,108,322,19478,92,0.54,0.016262626262626263,0.9837373737373737,0.45999999999999996,0.25116279069767444,0.54,0.34285714285714286,0.9793,0.0621,0.9470234848484848,0.36913219402580044,0.007708266884867092,0.033003117642039316,-2.3025850929940455,,offset_corrected
exp1,synthetic,3,LogisticRegression,oracle_threshold,0.2,0.01,1.0,10.0,119,498,19302,81,0.595,0.02515151515151515,0.9748484848484849,0.405,0.19286871961102106,0.595,0.2913096695226438,0.97105,0.0654,0.9470234848484848,0.36913219402580044,0.007708266884867092,0.033003117642039316,-2.6861068578657155,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.01,1.0,1.0,137,827,18973,63,0.685,0.041767676767676766,0.9582323232323232,0.31499999999999995,0.1421161825726141,0.685,0.23539518900343642,0.9555,0.0445,0.94607398989899,0.3618765021655033,0.034061089158058167,0.12166346644212427,0.0,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.01,1.0,1.0,25,8,19792,175,0.125,0.00040404040404040404,0.9995959595959596,0.875,0.7575757575757576,0.125,0.2145922746781116,0.99085,0.00915,0.9460739898989898,0.3618765021655033,0.0077765393287458524,0.03334472268513523,0.0,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.01,1.0,1.0,31,14,19786,169,0.155,0.0007070707070707071,0.9992929292929293,0.845,0.6888888888888889,0.155,0.2530612244897959,0.99085,0.00915,0.9460739898989898,0.3618765021655033,0.0077765393287458524,0.03334472268513523,-0.14647545430095432,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.01,10.0,1.0,56,54,19746,144,0.28,0.0027272727272727275,0.9972727272727273,0.72,0.509090909090909,0.28,0.36129032258064514,0.9901,0.0342,0.94607398989899,0.3618765021655033,0.034061089158058167,0.12166346644212427,2.302585092994046,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.01,10.0,1.0,0,0,19800,200,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.01,0.9460739898989898,0.3618765021655033,0.0077765393287458524,0.03334472268513523,2.302585092994046,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.01,10.0,1.0,31,14,19786,169,0.155,0.0007070707070707071,0.9992929292929293,0.845,0.6888888888888889,0.155,0.2530612244897959,0.99085,0.01545,0.9460739898989898,0.3618765021655033,0.0077765393287458524,0.03334472268513523,-0.14647545430095432,,tuned_on_400_samples
exp1,synthetic,3,XGBoost,nocorr,0.2,0.01,1.0,10.0,187,4242,15558,13,0.935,0.21424242424242423,0.7857575757575758,0.06499999999999995,0.042221720478663356,0.935,0.0807949881183841,0.78725,0.2186,0.94607398989899,0.3618765021655033,0.034061089158058167,0.12166346644212427,-2.3025850929940455,,fixed_threshold
exp1,synthetic,3,XGBoost,offset,0.2,0.01,1.0,10.0,107,350,19450,93,0.535,0.017676767676767676,0.9823232323232324,0.46499999999999997,0.23413566739606126,0.535,0.3257229832572298,0.97785,0.064,0.9460739898989898,0.3618765021655033,0.0077765393287458524,0.03334472268513523,-2.3025850929940455,,offset_corrected
exp1,synthetic,3,XGBoost,oracle_threshold,0.2,0.01,1.0,10.0,125,629,19171,75,0.625,0.03176767676767677,0.9682323232323232,0.375,0.16578249336870027,0.625,0.2620545073375262,0.9648,0.06895,0.9460739898989898,0.3618765021655033,0.0077765393287458524,0.03334472268513523,-2.885920484990194,,tuned_on_400_samples
exp1,breast_cancer,3,LogisticRegression,nocorr,0.2,0.5,1.0,1.0,4774,0,5000,226,0.9548,0.0,1.0,0.04520000000000002,1.0,0.9548,0.9768774299161039,0.9774,0.0226,1.0,1.0,0.014420579963277797,0.05219504469922051,0.0,,fixed_threshold
exp1,breast_cancer,3,LogisticRegression,offset,0.2,0.5,1.0,1.0,5000,75,4925,0,1.0,0.015,0.985,0.0,0.9852216748768473,1.0,0.9925558312655087,0.9925,0.0075,1.0,0.9999999999999999,0.00866824487842021,0.04126015788819283,0.0,,offset_corrected
exp1,breast_cancer,3,LogisticRegression,oracle_threshold,0.2,0.5,1.0,1.0,5000,0,5000,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999999999999999,0.00866824487842021,0.04126015788819283,0.48185244496006596,,tuned_on_200_samples
exp1,breast_cancer,3,LogisticRegression,nocorr,0.2,0.5,10.0,1.0,4145,0,5000,855,0.829,0.0,1.0,0.17100000000000004,1.0,0.829,0.9065062875888463,0.9145,0.0855,1.0,1.0,0.014420579963277797,0.05219504469922051,2.302585092994046,,fixed_threshold
exp1,breast_cancer,3,LogisticRegression,offset,0.2,0.5,10.0,1.0,4629,0,5000,371,0.9258,0.0,1.0,0.07420000000000004,1.0,0.9258,0.9614705576903105,0.9629,0.0371,1.0,0.9999999999999999,0.00866824487842021,0.04126015788819283,2.302585092994046,,offset_corrected
exp1,breast_cancer,3,LogisticRegression,oracle_threshold,0.2,0.5,10.0,1.0,5000,0,5000,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999999999999999,0.00866824487842021,0.04126015788819283,0.48185244496006596,,tuned_on_200_samples
exp1,breast_cancer,3,LogisticRegression,nocorr,0.2,0.5,1.0,10.0,5000,246,4754,0,1.0,0.0492,0.9508,0.0,0.9531071292413267,1.0,0.9759906304899473,0.9754,0.0246,1.0,1.0,0.014420579963277797,0.05219504469922051,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,3,LogisticRegression,offset,0.2,0.5,1.0,10.0,5000,812,4188,0,1.0,0.1624,0.8376,0.0,0.8602890571231934,1.0,0.9248982611912689,0.9188,0.0812,1.0,0.9999999999999999,0.00866824487842021,0.04126015788819283,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,3,LogisticRegression,oracle_threshold,0.2,0.5,1.0,10.0,5000,0,5000,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999999999999999,0.00866824487842021,0.04126015788819283,0.48185244496006596,,tuned_on_200_samples
exp1,breast_cancer,3,XGBoost,nocorr,0.2,0.5,1.0,1.0,4340,43,4957,660,0.868,0.0086,0.9914,0.132,0.9901893680127767,0.868,0.9250772673984866,0.9297,0.0703,0.99611976,0.9961517210298028,0.040848229080438614,0.12516652868212985,0.0,,fixed_threshold
exp1,breast_cancer,3,XGBoost,offset,0.2,0.5,1.0,1.0,4782,151,4849,218,0.9564,0.0302,0.9698,0.04359999999999997,0.9693898236367322,0.9564,0.9628511023859861,0.9631,0.0369,0.99611976,0.9961517210298028,0.026131200883205554,0.08192945093754783,0.0,,offset_corrected
exp1,breast_cancer,3,XGBoost,oracle_threshold,0.2,0.5,1.0,1.0,5000,365,4635,0,1.0,0.073,0.927,0.0,0.9319664492078286,1.0,0.964785335262904,0.9635,0.0365,0.99611976,0.9961517210298028,0.026131200883205554,0.08192945093754783,-1.7430737056678292,,tuned_on_200_samples
exp1,breast_cancer,3,XGBoost,nocorr,0.2,0.5,10.0,1.0,4069,0,5000,931,0.8138,0.0,1.0,0.18620000000000003,1.0,0.8138,0.8973425956555299,0.9069,0.0931,0.99611976,0.9961517210298028,0.040848229080438614,0.12516652868212985,2.302585092994046,,fixed_threshold
exp1,breast_cancer,3,XGBoost,offset,0.2,0.5,10.0,1.0,4274,0,5000,726,0.8548,0.0,1.0,0.1452,1.0,0.8548,0.9217166271296097,0.9274,0.0726,0.99611976,0.9961517210298028,0.026131200883205554,0.08192945093754783,2.302585092994046,,offset_corrected
exp1,breast_cancer,3,XGBoost,oracle_threshold,0.2,0.5,10.0,1.0,4208,0,5000,792,0.8416,0.0,1.0,0.15839999999999999,1.0,0.8416,0.9139878366637706,0.9208,0.0792,0.99611976,0.9961517210298028,0.026131200883205554,0.08192945093754783,2.537859436040545,,tuned_on_200_samples
exp1,breast_cancer,3,XGBoost,nocorr,0.2,0.5,1.0,10.0,4856,273,4727,144,0.9712,0.0546,0.9454,0.028800000000000048,0.9467732501462274,0.9712,0.9588310790798696,0.9583,0.1713,0.99611976,0.9961517210298028,0.040848229080438614,0.12516652868212985,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,3,XGBoost,offset,0.2,0.5,1.0,10.0,5000,460,4540,0,1.0,0.092,0.908,0.0,0.9157509157509157,1.0,0.9560229445506692,0.954,0.046,0.99611976,0.9961517210298028,0.026131200883205554,0.08192945093754783,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,3,XGBoost,oracle_threshold,0.2,0.5,1.0,10.0,5000,365,4635,0,1.0,0.073,0.927,0.0,0.9319664492078286,1.0,0.964785335262904,0.9635,0.0365,0.99611976,0.9961517210298028,0.026131200883205554,0.08192945093754783,-1.7430737056678292,,tuned_on_200_samples
exp1,breast_cancer,3,LogisticRegression,nocorr,0.2,0.2,1.0,1.0,1917,0,8000,83,0.9585,0.0,1.0,0.04149999999999998,1.0,0.9585,0.9788103140158284,0.9917,0.0083,1.0,1.0,0.006415392573349296,0.0292990977542777,0.0,,fixed_threshold
exp1,breast_cancer,3,LogisticRegression,offset,0.2,0.2,1.0,1.0,1917,0,8000,83,0.9585,0.0,1.0,0.04149999999999998,1.0,0.9585,0.9788103140158284,0.9917,0.0083,0.9999999999999999,1.0000000000000002,0.006415392573392806,0.02929913993202755,0.0,,offset_corrected
